test_id,reference_number,test_cas,test_location,test_exposure_type,test_control_type,test_media_type,test_application_freq_unit,test_organism_lifestage,result_id,result_effect,result_endpoint,result_obs_duration_mean,result_conc1_type,result_conc1_mean_op,result_conc1_mean,result_conc1_mean_mol,media_ph_mean,media_temperature_mean,tax_all,tax_name,tax_class,tax_order,tax_family,tax_genus,tax_species,tax_gs,species_number,tax_group,tax_pdm_available,tax_eco_climate,tax_eco_ecozone,tax_eco_food,tax_eco_migrate5,tax_eco_migrate2,tax_ps_ampv,tax_ps_ampkap,tax_ps_amppm,tax_lh_amd,tax_lh_lbcm,tax_lh_lpcm,tax_lh_licm,tax_lh_ri#/d,result_conc1_mean_binary,result_conc1_mean_log,result_conc1_mean_mol_log
2200759,16674,87-86-5,LAB,S,NR,FW,X,NR,2403574,MOR,LC50,48.0,A,,0.055,2.06518468336639e-07,6.5,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-1.25963731050576,-6.68504110459815
2200760,16674,57057-83-7,LAB,S,NR,FW,X,NR,2403575,MOR,LC50,48.0,A,,0.73,3.20921438467711e-06,6.5,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.136677139879544,-5.4936012698249295
2200761,16674,51630-58-1,LAB,S,NR,FW,X,NR,2403576,MOR,LC50,48.0,A,,0.0043,1.02402894965563e-08,6.5,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.36653154442041,-7.98968776553014
2200762,16674,58-89-9,LAB,S,NR,FW,X,NR,2403577,MOR,LC50,48.0,A,,1.79,6.15480184916713e-06,6.5,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.252853030979893,-5.21078592440587
2200770,16674,2539-17-5,LAB,S,NR,FW,X,NR,2403585,MOR,LC50,48.0,A,,0.37,1.41269899899409e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.431798275933005,-5.84995036256855
2200789,16674,120-82-1,LAB,S,NR,FW,X,NR,2403612,MOR,LC50,48.0,A,,6.9,3.80291000173915e-05,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.838849090737255,-4.4198839523193
2200791,16674,88-06-2,LAB,S,NR,FW,X,NR,2403614,MOR,LC50,48.0,A,,0.27,1.36750403495425e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.568636235841013,-5.86407138356435
2200792,16674,58-90-2,LAB,S,NR,FW,X,NR,2403615,MOR,LC50,48.0,A,,0.09,3.88131784133281e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-1.04575749056068,-6.41102079140456
2200793,16674,87-86-5,LAB,S,NR,FW,X,NR,2403616,MOR,LC50,48.0,A,,0.038,1.42685487214405e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-1.42021640338319,-6.84562019747558
2200795,16674,57057-83-7,LAB,S,NR,FW,X,NR,2403617,MOR,LC50,48.0,A,,0.45,1.97828283986945e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.346787486224656,-5.70371161617004
2200796,16674,51630-58-1,LAB,S,NR,FW,X,NR,2403618,MOR,LC50,48.0,A,,0.0012,2.85775520834128e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.92081875395238,-8.5439749750621
2200797,16674,58-89-9,LAB,S,NR,FW,X,NR,2403619,MOR,LC50,48.0,A,,0.39,1.34099034702524e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.408935392973501,-5.87257434835926
2200802,12827,88-06-2,LAB,S,NR,FW,X,NR,2403628,MOR,LC50,48.0,A,,0.69,3.49473253377197e-06,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.161150909262745,-5.45658605698608
2200804,12827,88-06-2,LAB,S,NR,FW,X,NR,2403630,MOR,LC50,48.0,A,,0.77,3.89991891449916e-06,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.113509274827518,-5.40894442255085
2200805,12827,2668-24-8,LAB,S,NR,FW,X,NR,2403631,MOR,LC50,48.0,A,,0.58,2.54978677138729e-06,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.236572006437063,-5.593496136382449
2200806,12827,2668-24-8,LAB,S,NR,FW,X,NR,2403632,MOR,LC50,48.0,A,,0.87,3.82468015708094e-06,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.0604807473813815,-5.41740487732677
2200807,12827,1740-19-8,LAB,S,NR,FW,X,NR,2403633,MOR,LC50,48.0,A,,3.03,1.00851416923898e-05,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.481442628502305,-4.99631799573671
2200810,12827,88-06-2,LAB,S,NR,FW,X,NR,2403636,MOR,LC50,48.0,A,,0.42,2.12722849881772e-06,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.3767507096021,-5.67218585732543
2200811,12827,88-06-2,LAB,S,NR,FW,X,NR,2403637,MOR,LC50,48.0,A,,1.71,8.66085888804358e-06,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.232996110392154,-5.06243903733118
2200812,12827,2668-24-8,LAB,S,NR,FW,X,NR,2403638,MOR,LC50,48.0,A,,0.21,9.23198658605744e-07,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.677780705266081,-6.03470483521147
2200813,12827,2668-24-8,LAB,S,NR,FW,X,NR,2403639,MOR,LC50,48.0,A,,0.39,1.71451179455352e-06,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.408935392973501,-5.76585952291889
2200814,12827,1740-19-8,LAB,S,NR,FW,X,NR,2403640,MOR,LC50,48.0,A,,0.71,2.36318501702864e-06,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.148741651280925,-5.62650227551994
2201023,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404080,MOR,LC50,48.0,A,,0.00137,3.2626038628563e-09,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.86327943284359,-8.48643565395332
2201024,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404081,MOR,LC50,48.0,A,,0.00084,2.0004286458389e-09,6.9,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.07572071393812,-8.69887693504784
2201025,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404082,MOR,LC50,48.0,A,,0.00076,1.80991163194948e-09,6.9,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.11918640771921,-8.74234262882893
2201026,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404083,MOR,LC50,48.0,A,,0.00063,1.50032148437917e-09,5.8,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.20065945054642,-8.82381567165614
2201029,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404086,MOR,LC50,48.0,A,,0.00308,7.334905034742631e-09,7.8,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.51144928349956,-8.13460550460928
2201177,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404361,MOR,LC50,48.0,A,~,0.003,7.144388020853211e-09,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.52287874528034,-8.14603496639006
2201178,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404362,MOR,LC50,48.0,A,min_max_average,0.00075,1.7860970052133e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.1249387366083,-8.74809495771802
2201179,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404363,MOR,LC50,48.0,A,min_max_average,0.00075,1.7860970052133e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.1249387366083,-8.74809495771802
2201180,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404364,MOR,LC50,48.0,A,min_max_average,0.00075,1.7860970052133e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.1249387366083,-8.74809495771802
2201181,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404365,MOR,LC50,48.0,A,min_max_average,0.00075,1.7860970052133e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.1249387366083,-8.74809495771802
2201182,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404366,MOR,LC50,48.0,A,min_max_average,0.00075,1.7860970052133e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.1249387366083,-8.74809495771802
2201184,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404368,MOR,LC50,48.0,A,min_max_average,0.00325,7.739753689257641e-09,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.48811663902113,-8.11127286013085
2201185,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404369,MOR,LC50,48.0,A,min_max_average,0.00175,4.16755967883104e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.75696195131371,-8.38011817242343
2201186,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404370,MOR,LC50,48.0,A,min_max_average,0.00175,4.16755967883104e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.75696195131371,-8.38011817242343
2201187,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404371,MOR,LC50,48.0,A,min_max_average,0.00175,4.16755967883104e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.75696195131371,-8.38011817242343
2201188,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404372,MOR,LC50,48.0,A,~,0.0015,3.5721940104266e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.82390874094432,-8.44706496205404
2201313,5679,51630-58-1,LAB,NR,C,FW,NR,NR,2404562,MOR,LC50,48.0,A,,0.00231,5.501178776056971e-09,7.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.63638802010786,-8.25954424121758
2206213,175259,335-67-1,LAB,S,C,FW,X,NE,2415207,MOR,LC50,48.0,A,,268.73143,0.000649,,21.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.42931846314813,-3.18775530319963
2206215,175259,375-95-1,LAB,S,C,FW,X,NE,2415214,MOR,LC50,48.0,A,,120.196202,0.000259,,21.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.07989074490048,-3.58670023591875
2206216,175259,335-76-2,LAB,S,C,FW,X,NE,2415217,MOR,LC50,48.0,A,,258.585258,0.000503,,21.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.41260376203027,-3.29843201494407
2207358,68930,120-83-2,LAB,S,C,FW,X,NE,2417877,MOR,LC50,48.0,A,,2.12,1.30061349693252e-05,7.0,19.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.326335860928751,-4.88585174347521
2211124,120989,120-82-1,LAB,NR,NR,FW,NR,NR,2428531,MOR,LC50,48.0,F,~,1.85,1.01962079756774e-05,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.267171728403014,-4.99156131465355
2211617,177301,123-91-1,LAB,NR,C,FW,NR,NE,2430719,MOR,LC50,48.0,F,,1.5,1.70249466801406e-05,8.4,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.176091259055681,-4.76891423956537
2211665,19265,10605-21-7,LAB,R,C,FW,E X D,NR,2431226,MOR,LC50,48.0,F,,0.32,1.67372768405121e-06,8.2,18.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.494850021680094,-5.77631520042536
2211726,177140,124-48-1,LAB,R,C,FW,E X H,NE,2431437,MOR,LC50,48.0,A,,58.1,0.0002789514131962,,24.5,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.76417613239033,-3.55447143406798
2211787,177140,631-64-1,LAB,R,C,FW,E X H,NE,2431525,MOR,LC50,48.0,A,,254.4,0.001167808187706,2.5,24.5,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.40551710697638,-2.93262848416003
2211788,177140,75-96-7,LAB,R,C,FW,E X H,NE,2431529,MOR,LC50,48.0,A,,355.9,0.0011993664882138,,24.5,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.55132798800385,-2.92104809005481
2212178,177360,127-18-4,LAB,S,M,FW,X,NR,2433836,MOR,LC50,48.0,F,,3.40071,2.05084428898806e-05,7.6,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.531569598480891,-4.68806731232807
2213406,177104,375-95-1,LAB,S,M,FW,X,NE,2438564,MOR,LC50,48.0,A,,80.93,0.0001743887880916,8.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.90810954039255,-3.75848144042668
2213528,177441,10605-21-7,LAB,S,M,FW,X,NE,2439041,MOR,LC50,48.0,A,min_max_average,0.075,3.92279925949502e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-1.1249387366083,-6.40640391535357
2213529,177441,10605-21-7,LAB,S,M,FW,X,NE,2439042,MOR,LC50,48.0,A,min_max_average,0.125,6.53799876582504e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.903089986991944,-6.184555165737209
2213530,177441,10605-21-7,LAB,S,M,FW,X,NE,2439043,MOR,LC50,48.0,A,min_max_average,0.125,6.53799876582504e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.903089986991944,-6.184555165737209
2213531,177441,10605-21-7,LAB,S,M,FW,X,NE,2439044,MOR,LC50,48.0,A,min_max_average,0.125,6.53799876582504e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.903089986991944,-6.184555165737209
2213532,177441,10605-21-7,LAB,S,M,FW,X,NE,2439045,MOR,LC50,48.0,A,~,0.1,5.23039901266003e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-1.0,-6.28146517874527
2213533,177441,10605-21-7,LAB,S,M,FW,X,NE,2439046,MOR,LC50,48.0,A,min_max_average,0.125,6.53799876582504e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.903089986991944,-6.184555165737209
2213534,177441,10605-21-7,LAB,S,M,FW,X,NE,2439047,MOR,LC50,48.0,A,min_max_average,0.125,6.53799876582504e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.903089986991944,-6.184555165737209
2213535,177441,10605-21-7,LAB,S,M,FW,X,NE,2439048,MOR,LC50,48.0,A,min_max_average,0.125,6.53799876582504e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.903089986991944,-6.184555165737209
2213536,177441,10605-21-7,LAB,S,M,FW,X,NE,2439049,MOR,LC50,48.0,A,min_max_average,0.125,6.53799876582504e-07,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.903089986991944,-6.184555165737209
